0,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,31,42,43,44,36,37,38,39,40,41,41,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,1,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,31,42,43,44,36,37,38,39,40,41,41,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,2,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,3,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,4,4,5,6,7,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,5,5,6,7,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,6,6,6,7,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,6,7,7,7,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,6,7,8,8,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,9,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0,1,2,3,4,5,6,7,8,10,10,11,12,13,14,15,16,17,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,31,42,43,44,36,37,38,39,40,41,41,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,11,1,2,3,4,5,6,7,8,11,11,11,12,13,14,15,16,17,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,31,42,43,44,36,37,38,39,40,41,41,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,12,2,3,4,5,6,7,8,11,12,12,12,13,14,15,16,17,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,13,3,4,5,6,7,8,11,12,13,13,13,14,15,16,17,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,14,4,5,6,7,8,11,12,13,14,14,14,15,16,17,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,15,5,6,7,8,11,12,13,14,15,15,15,16,17,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,6,16,6,7,8,11,12,13,14,15,16,16,16,17,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,6,7,17,7,8,11,12,13,14,15,16,17,17,17,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,6,7,8,18,8,11,12,13,14,15,16,17,18,18,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,9,19,11,12,13,14,15,16,17,18,19,19,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0,1,2,3,4,5,6,7,8,20,10,11,12,13,14,15,16,17,18,20,20,21,22,23,24,25,26,27,28,20,21,22,23,24,25,25,36,37,38,30,31,31,42,43,44,36,37,38,39,40,41,41,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,11,1,2,3,4,5,6,7,8,11,21,11,12,13,14,15,16,17,18,21,21,21,22,23,24,25,26,27,28,20,21,22,23,24,25,25,36,37,38,30,31,31,42,43,44,36,37,38,39,40,41,41,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,12,2,3,4,5,6,7,8,11,12,22,12,13,14,15,16,17,18,21,22,22,22,23,24,25,26,27,28,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,13,3,4,5,6,7,8,11,12,13,23,13,14,15,16,17,18,21,22,23,23,23,24,25,26,27,28,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,14,4,5,6,7,8,11,12,13,14,24,14,15,16,17,18,21,22,23,24,24,24,25,26,27,28,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,15,5,6,7,8,11,12,13,14,15,25,15,16,17,18,21,22,23,24,25,25,25,26,27,28,20,21,22,23,24,25,25,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,6,16,6,7,8,11,12,13,14,15,16,26,16,17,18,21,22,23,24,25,26,26,26,27,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,6,7,17,7,8,11,12,13,14,15,16,17,27,17,18,21,22,23,24,25,26,27,27,27,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,6,7,8,18,8,11,12,13,14,15,16,17,18,28,18,21,22,23,24,25,26,27,28,28,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,9,19,11,12,13,14,15,16,17,18,19,29,21,22,23,24,25,26,27,28,29,29,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0,1,2,3,4,5,6,7,8,20,10,11,12,13,14,15,16,17,18,30,20,21,22,23,24,25,26,27,28,30,30,31,32,33,34,35,36,37,38,30,31,31,42,43,44,45,46,47,48,40,41,41,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,11,1,2,3,4,5,6,7,8,11,21,11,12,13,14,15,16,17,18,21,31,21,22,23,24,25,26,27,28,31,31,31,32,33,34,35,36,37,38,30,31,31,42,43,44,45,46,47,48,40,41,41,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,12,2,3,4,5,6,7,8,11,12,22,12,13,14,15,16,17,18,21,22,32,22,23,24,25,26,27,28,31,32,32,32,33,34,35,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,13,3,4,5,6,7,8,11,12,13,23,13,14,15,16,17,18,21,22,23,33,23,24,25,26,27,28,31,32,33,33,33,34,35,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,14,4,5,6,7,8,11,12,13,14,24,14,15,16,17,18,21,22,23,24,34,24,25,26,27,28,31,32,33,34,34,34,35,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,15,5,6,7,8,11,12,13,14,15,25,15,16,17,18,21,22,23,24,25,35,25,26,27,28,31,32,33,34,35,35,35,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,15,16,6,7,8,11,12,13,14,15,25,26,16,17,18,21,22,23,24,25,36,36,26,27,28,31,32,33,34,35,36,36,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,15,7,17,7,8,11,12,13,14,15,25,17,27,17,18,21,22,23,24,25,36,27,37,27,28,31,32,33,34,35,36,37,37,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,15,7,8,18,8,11,12,13,14,15,25,17,18,28,18,21,22,23,24,25,36,27,28,38,28,31,32,33,34,35,36,37,38,38,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,15,7,8,9,19,11,12,13,14,15,25,17,18,19,29,21,22,23,24,25,36,27,28,29,39,31,32,33,34,35,36,37,38,39,39,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0,1,2,3,4,5,6,7,8,20,10,11,12,13,14,15,16,17,18,30,20,21,22,23,24,25,26,27,28,40,30,31,32,33,34,35,36,37,38,40,40,41,42,43,44,45,46,47,48,40,41,41,52,53,54,55,56,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,11,1,2,3,4,5,6,7,8,11,21,11,12,13,14,15,16,17,18,21,31,21,22,23,24,25,26,27,28,31,41,31,32,33,34,35,36,37,38,41,41,41,42,43,44,45,46,47,48,40,41,41,52,53,54,55,56,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,11,12,2,3,4,5,6,7,8,11,21,22,12,13,14,15,16,17,18,21,31,32,22,23,24,25,26,27,28,31,42,42,32,33,34,35,36,37,38,41,42,42,42,43,44,45,46,47,48,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,11,3,13,3,4,5,6,7,8,11,21,13,23,13,14,15,16,17,18,21,31,23,33,23,24,25,26,27,28,31,42,33,43,33,34,35,36,37,38,41,42,43,43,43,44,45,46,47,48,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,11,3,4,14,4,5,6,7,8,11,21,13,14,24,14,15,16,17,18,21,31,23,24,34,24,25,26,27,28,31,42,33,34,44,34,35,36,37,38,41,42,43,44,44,44,45,46,47,48,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,11,3,4,5,15,5,6,7,8,11,21,13,14,15,25,15,16,17,18,21,31,23,24,25,35,25,26,27,28,31,42,33,34,35,45,35,36,37,38,41,42,43,44,45,45,45,46,47,48,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,15,16,6,7,8,11,12,13,14,15,25,26,16,17,18,21,22,23,24,25,36,36,26,27,28,31,42,33,34,35,36,46,36,37,38,41,42,43,44,45,46,46,46,47,48,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,15,7,17,7,8,11,12,13,14,15,25,17,27,17,18,21,22,23,24,25,36,27,37,27,28,31,42,33,34,35,36,37,47,37,38,41,42,43,44,45,46,47,47,47,48,40,41,42,43,44,45,46,47,47,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,2,3,4,5,15,7,8,18,8,11,12,13,14,15,25,17,18,28,18,21,22,23,24,25,36,27,28,38,28,31,42,33,34,35,36,37,38,48,38,41,42,43,44,45,46,47,48,48,48,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,15,7,8,9,19,11,12,13,14,15,25,17,18,19,29,21,22,23,24,25,36,27,28,29,39,31,42,33,34,35,36,37,38,39,49,41,42,43,44,45,46,47,48,49,49,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0,1,2,3,4,5,6,7,8,20,10,11,12,13,14,15,16,17,18,30,20,21,22,23,24,25,26,27,28,40,30,31,32,33,34,35,36,37,38,50,40,41,42,43,44,45,46,47,48,50,50,51,52,53,54,55,56,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,11,1,2,3,4,5,6,7,8,11,21,11,12,13,14,15,16,17,18,21,31,21,22,23,24,25,26,27,28,31,41,31,32,33,34,35,36,37,38,41,51,41,42,43,44,45,46,47,48,51,51,51,52,53,54,55,56,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
1,11,12,2,3,4,5,6,7,8,11,21,22,12,13,14,15,16,17,18,21,31,32,22,23,24,25,26,27,28,31,41,42,32,33,34,35,36,37,38,41,52,52,42,43,44,45,46,47,48,51,52,52,52,53,54,55,56,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,78,80,81,82,83,84,85,86,87,87,89
